"DateTime";"Market cap"
"2014-01-22 01:00:00";0
"2014-01-24 01:00:00";0
"2014-01-26 01:00:00";0
"2014-01-28 01:00:00";0
"2014-01-30 01:00:00";0
"2014-02-01 01:00:00";0
"2014-02-03 01:00:00";0
"2014-02-05 01:00:00";0
"2014-02-07 01:00:00";0
"2014-02-09 01:00:00";0
"2014-02-11 01:00:00";0
"2014-02-13 01:00:00";0
"2014-02-15 01:00:00";0
"2014-02-17 01:00:00";0
"2014-02-19 01:00:00";0
"2014-02-21 01:00:00";0
"2014-02-23 01:00:00";0
"2014-02-25 01:00:00";0
"2014-02-27 01:00:00";0
"2014-03-01 01:00:00";0
"2014-03-03 01:00:00";0
"2014-03-05 01:00:00";0
"2014-03-07 01:00:00";0
"2014-03-09 01:00:00";0
"2014-03-11 01:00:00";0
"2014-03-13 01:00:00";0
"2014-03-15 01:00:00";0
"2014-03-17 01:00:00";0
"2014-03-19 01:00:00";0
"2014-03-21 01:00:00";0
"2014-03-23 01:00:00";0
"2014-03-25 01:00:00";0
"2014-03-27 01:00:00";0
"2014-03-29 01:00:00";0
"2014-03-31 02:00:00";0
"2014-04-02 02:00:00";0
"2014-04-04 02:00:00";0
"2014-04-06 02:00:00";0
"2014-04-08 02:00:00";0
"2014-04-10 02:00:00";0
"2014-04-12 02:00:00";0
"2014-04-14 02:00:00";0
"2014-04-16 02:00:00";0
"2014-04-18 02:00:00";0
"2014-04-20 02:00:00";0
"2014-04-22 02:00:00";0
"2014-04-24 02:00:00";0
"2014-04-26 02:00:00";0
"2014-04-28 02:00:00";0
"2014-04-30 02:00:00";0
"2014-05-02 02:00:00";0
"2014-05-04 02:00:00";0
"2014-05-06 02:00:00";0
"2014-05-08 02:00:00";0
"2014-05-10 02:00:00";0
"2014-05-12 02:00:00";0
"2014-05-14 02:00:00";0
"2014-05-16 02:00:00";0
"2014-05-18 02:00:00";0
"2014-05-20 02:00:00";0
"2014-05-22 02:00:00";0
"2014-05-24 02:00:00";0
"2014-05-26 02:00:00";0
"2014-05-28 02:00:00";0
"2014-05-30 02:00:00";0
"2014-06-01 02:00:00";0
"2014-06-03 02:00:00";0
"2014-06-05 02:00:00";0
"2014-06-07 02:00:00";0
"2014-06-09 02:00:00";0
"2014-06-11 02:00:00";0
"2014-06-13 02:00:00";0
"2014-06-15 02:00:00";0
"2014-06-17 02:00:00";0
"2014-06-19 02:00:00";0
"2014-06-21 02:00:00";0
"2014-06-23 02:00:00";0
"2014-06-25 02:00:00";0
"2014-06-27 02:00:00";0
"2014-06-29 02:00:00";0
"2014-07-01 02:00:00";0
"2014-07-03 02:00:00";0
"2014-07-05 02:00:00";0
"2014-07-07 02:00:00";0
"2014-07-09 02:00:00";0
"2014-07-11 02:00:00";0
"2014-07-13 02:00:00";0
"2014-07-15 02:00:00";0
"2014-07-17 02:00:00";0
"2014-07-19 02:00:00";0
"2014-07-21 02:00:00";0
"2014-07-23 02:00:00";0
"2014-07-25 02:00:00";0
"2014-07-27 02:00:00";0
"2014-07-29 02:00:00";0
"2014-07-31 02:00:00";0
"2014-08-02 02:00:00";0
"2014-08-04 02:00:00";0
"2014-08-06 02:00:00";0
"2014-08-08 02:00:00";0
"2014-08-10 02:00:00";0
"2014-08-12 02:00:00";0
"2014-08-14 02:00:00";0
"2014-08-16 02:00:00";0
"2014-08-18 02:00:00";0
"2014-08-20 02:00:00";0
"2014-08-22 02:00:00";0
"2014-08-24 02:00:00";0
"2014-08-26 02:00:00";0
"2014-08-28 02:00:00";0
"2014-08-30 02:00:00";0
"2014-09-01 02:00:00";0
"2014-09-03 02:00:00";0
"2014-09-05 02:00:00";0
"2014-09-07 02:00:00";0
"2014-09-09 02:00:00";0
"2014-09-11 02:00:00";0
"2014-09-13 02:00:00";0
"2014-09-15 02:00:00";0
"2014-09-17 02:00:00";0
"2014-09-19 02:00:00";0
"2014-09-21 02:00:00";0
"2014-09-23 02:00:00";0
"2014-09-25 02:00:00";0
"2014-09-27 02:00:00";0
"2014-09-29 02:00:00";0
"2014-10-01 02:00:00";0
"2014-10-03 02:00:00";0
"2014-10-05 02:00:00";0
"2014-10-07 02:00:00";0
"2014-10-09 02:00:00";0
"2014-10-11 02:00:00";0
"2014-10-13 02:00:00";0
"2014-10-15 02:00:00";0
"2014-10-17 02:00:00";0
"2014-10-19 02:00:00";0
"2014-10-21 02:00:00";0
"2014-10-23 02:00:00";0
"2014-10-25 02:00:00";0
"2014-10-27 01:00:00";0
"2014-10-29 01:00:00";0
"2014-10-31 01:00:00";0
"2014-11-02 01:00:00";0
"2014-11-04 01:00:00";0
"2014-11-06 01:00:00";0
"2014-11-08 01:00:00";0
"2014-11-10 01:00:00";0
"2014-11-12 01:00:00";0
"2014-11-14 01:00:00";0
"2014-11-16 01:00:00";0
"2014-11-18 01:00:00";0
"2014-11-20 01:00:00";0
"2014-11-22 01:00:00";0
"2014-11-24 01:00:00";0
"2014-11-26 01:00:00";0
"2014-11-28 01:00:00";0
"2014-11-30 01:00:00";0
"2014-12-02 01:00:00";0
"2014-12-04 01:00:00";0
"2014-12-06 01:00:00";0
"2014-12-08 01:00:00";0
"2014-12-10 01:00:00";0
"2014-12-12 01:00:00";0
"2014-12-14 01:00:00";0
"2014-12-16 01:00:00";0
"2014-12-18 01:00:00";0
"2014-12-20 01:00:00";0
"2014-12-22 01:00:00";0
"2014-12-24 01:00:00";0
"2014-12-26 01:00:00";0
"2014-12-28 01:00:00";0
"2014-12-30 01:00:00";0
"2015-01-01 01:00:00";0
"2015-01-03 01:00:00";0
"2015-01-05 01:00:00";0
"2015-01-07 01:00:00";0
"2015-01-09 01:00:00";0
"2015-01-11 01:00:00";0
"2015-01-13 01:00:00";0
"2015-01-15 01:00:00";0
"2015-01-17 01:00:00";0
"2015-01-19 01:00:00";0
"2015-01-21 01:00:00";0
"2015-01-23 01:00:00";0
"2015-01-25 01:00:00";0
"2015-01-27 01:00:00";0
"2015-01-29 01:00:00";0
"2015-01-31 01:00:00";0
"2015-02-02 01:00:00";0
"2015-02-04 01:00:00";0
"2015-02-06 01:00:00";0
"2015-02-08 01:00:00";0
"2015-02-10 01:00:00";0
"2015-02-12 01:00:00";0
"2015-02-14 01:00:00";0
"2015-02-16 01:00:00";0
"2015-02-18 01:00:00";0
"2015-02-20 01:00:00";0
"2015-02-22 01:00:00";0
"2015-02-24 01:00:00";0
"2015-02-26 01:00:00";0
"2015-02-28 01:00:00";0
"2015-03-02 01:00:00";0
"2015-03-04 01:00:00";0
"2015-03-06 01:00:00";0
"2015-03-08 01:00:00";0
"2015-03-10 01:00:00";0
"2015-03-12 01:00:00";0
"2015-03-14 01:00:00";0
"2015-03-16 01:00:00";0
"2015-03-18 01:00:00";0
"2015-03-20 01:00:00";0
"2015-03-22 01:00:00";0
"2015-03-24 01:00:00";0
"2015-03-26 01:00:00";0
"2015-03-28 01:00:00";0
"2015-03-30 02:00:00";0
"2015-04-01 02:00:00";0
"2015-04-03 02:00:00";0
"2015-04-05 02:00:00";0
"2015-04-07 02:00:00";0
"2015-04-09 02:00:00";0
"2015-04-11 02:00:00";0
"2015-04-13 02:00:00";0
"2015-04-15 02:00:00";0
"2015-04-17 02:00:00";0
"2015-04-19 02:00:00";0
"2015-04-21 02:00:00";0
"2015-04-23 02:00:00";0
"2015-04-25 02:00:00";0
"2015-04-27 02:00:00";0
"2015-04-29 02:00:00";0
"2015-05-01 02:00:00";0
"2015-05-03 02:00:00";0
"2015-05-05 02:00:00";0
"2015-05-07 02:00:00";0
"2015-05-09 02:00:00";0
"2015-05-11 02:00:00";0
"2015-05-13 02:00:00";0
"2015-05-15 02:00:00";0
"2015-05-17 02:00:00";0
"2015-05-19 02:00:00";0
"2015-05-21 02:00:00";0
"2015-05-23 02:00:00";0
"2015-05-25 02:00:00";0
"2015-05-27 02:00:00";0
"2015-05-29 02:00:00";0
"2015-05-31 02:00:00";0
"2015-06-02 02:00:00";0
"2015-06-04 02:00:00";0
"2015-06-06 02:00:00";0
"2015-06-08 02:00:00";0
"2015-06-10 02:00:00";0
"2015-06-12 02:00:00";0
"2015-06-14 02:00:00";0
"2015-06-16 02:00:00";0
"2015-06-18 02:00:00";0
"2015-06-20 02:00:00";0
"2015-06-22 02:00:00";0
"2015-06-24 02:00:00";0
"2015-06-26 02:00:00";0
"2015-06-28 02:00:00";0
"2015-06-30 02:00:00";0
"2015-07-02 02:00:00";0
"2015-07-04 02:00:00";0
"2015-07-06 02:00:00";0
"2015-07-08 02:00:00";0
"2015-07-10 02:00:00";0
"2015-07-12 02:00:00";0
"2015-07-14 02:00:00";0
"2015-07-16 02:00:00";0
"2015-07-18 02:00:00";0
"2015-07-20 02:00:00";0
"2015-07-22 02:00:00";0
"2015-07-24 02:00:00";0
"2015-07-26 02:00:00";0
"2015-07-28 02:00:00";0
"2015-07-30 02:00:00";0
"2015-08-01 02:00:00";0
"2015-08-03 02:00:00";0
"2015-08-05 02:00:00";0
"2015-08-07 02:00:00";0
"2015-08-09 02:00:00";0
"2015-08-11 02:00:00";0
"2015-08-13 02:00:00";0
"2015-08-15 02:00:00";0
"2015-08-17 02:00:00";0
"2015-08-19 02:00:00";0
"2015-08-21 02:00:00";0
"2015-08-23 02:00:00";0
"2015-08-25 02:00:00";0
"2015-08-27 02:00:00";0
"2015-08-29 02:00:00";0
"2015-08-31 02:00:00";0
"2015-09-02 02:00:00";0
"2015-09-04 02:00:00";0
"2015-09-06 02:00:00";0
"2015-09-08 02:00:00";0
"2015-09-10 02:00:00";0
"2015-09-12 02:00:00";0
"2015-09-14 02:00:00";0
"2015-09-16 02:00:00";0
"2015-09-18 02:00:00";0
"2015-09-20 02:00:00";0
"2015-09-22 02:00:00";0
"2015-09-24 02:00:00";0
"2015-09-26 02:00:00";0
"2015-09-28 02:00:00";0
"2015-09-30 02:00:00";0
"2015-10-02 02:00:00";0
"2015-10-04 02:00:00";0
"2015-10-06 02:00:00";0
"2015-10-08 02:00:00";0
"2015-10-10 02:00:00";0
"2015-10-12 02:00:00";0
"2015-10-14 02:00:00";0
"2015-10-16 02:00:00";0
"2015-10-18 02:00:00";0
"2015-10-20 02:00:00";0
"2015-10-22 02:00:00";0
"2015-10-24 02:00:00";0
"2015-10-26 01:00:00";0
"2015-10-28 01:00:00";0
"2015-10-30 01:00:00";0
"2015-11-01 01:00:00";0
"2015-11-03 01:00:00";0
"2015-11-05 01:00:00";0
"2015-11-07 01:00:00";0
"2015-11-09 01:00:00";0
"2015-11-11 01:00:00";0
"2015-11-13 01:00:00";0
"2015-11-15 01:00:00";0
"2015-11-17 01:00:00";0
"2015-11-19 01:00:00";0
"2015-11-21 01:00:00";0
"2015-11-23 01:00:00";0
"2015-11-25 01:00:00";0
"2015-11-27 01:00:00";0
"2015-11-29 01:00:00";0
"2015-12-01 01:00:00";0
"2015-12-03 01:00:00";0
"2015-12-05 01:00:00";0
"2015-12-07 01:00:00";0
"2015-12-09 01:00:00";0
"2015-12-11 01:00:00";0
"2015-12-13 01:00:00";0
"2015-12-15 01:00:00";0
"2015-12-17 01:00:00";0
"2015-12-19 01:00:00";0
"2015-12-21 01:00:00";0
"2015-12-23 01:00:00";0
"2015-12-25 01:00:00";0
"2015-12-27 01:00:00";0
"2015-12-29 01:00:00";0
"2015-12-31 01:00:00";0
"2016-01-02 01:00:00";0
"2016-01-04 01:00:00";0
"2016-01-06 01:00:00";0
"2016-01-08 01:00:00";0
"2016-01-10 01:00:00";0
"2016-01-12 01:00:00";0
"2016-01-14 01:00:00";0
"2016-01-16 01:00:00";0
"2016-01-18 01:00:00";0
"2016-01-20 01:00:00";0
"2016-01-22 01:00:00";0
"2016-01-24 01:00:00";0
"2016-01-26 01:00:00";0
"2016-01-28 01:00:00";0
"2016-01-30 01:00:00";0
"2016-02-01 01:00:00";0
"2016-02-03 01:00:00";0
"2016-02-05 01:00:00";0
"2016-02-07 01:00:00";0
"2016-02-09 01:00:00";0
"2016-02-11 01:00:00";0
"2016-02-13 01:00:00";0
"2016-02-15 01:00:00";0
"2016-02-17 01:00:00";0
"2016-02-19 01:00:00";0
"2016-02-21 01:00:00";0
"2016-02-23 01:00:00";0
"2016-02-25 01:00:00";0
"2016-02-27 01:00:00";0
"2016-02-29 01:00:00";0
"2016-03-02 01:00:00";0
"2016-03-04 01:00:00";0
"2016-03-06 01:00:00";0
"2016-03-08 01:00:00";0
"2016-03-10 01:00:00";0
"2016-03-12 01:00:00";0
"2016-03-14 01:00:00";0
"2016-03-16 01:00:00";0
"2016-03-18 01:00:00";0
"2016-03-20 01:00:00";0
"2016-03-22 01:00:00";0
"2016-03-24 01:00:00";0
"2016-03-26 01:00:00";0
"2016-03-28 02:00:00";0
"2016-03-30 02:00:00";0
"2016-04-01 02:00:00";0
"2016-04-03 02:00:00";0
"2016-04-05 02:00:00";0
"2016-04-07 02:00:00";0
"2016-04-09 02:00:00";0
"2016-04-11 02:00:00";0
"2016-04-13 02:00:00";0
"2016-04-15 02:00:00";0
"2016-04-17 02:00:00";0
"2016-04-19 02:00:00";0
"2016-04-21 02:00:00";0
"2016-04-23 02:00:00";0
"2016-04-25 02:00:00";0
"2016-04-27 02:00:00";0
"2016-04-29 02:00:00";0
"2016-05-01 02:00:00";0
"2016-05-03 02:00:00";0
"2016-05-05 02:00:00";0
"2016-05-07 02:00:00";0
"2016-05-09 02:00:00";0
"2016-05-11 02:00:00";0
"2016-05-13 02:00:00";0
"2016-05-15 02:00:00";0
"2016-05-17 02:00:00";0
"2016-05-19 02:00:00";0
"2016-05-21 02:00:00";0
"2016-05-23 02:00:00";0
"2016-05-25 02:00:00";0
"2016-05-27 02:00:00";0
"2016-05-29 02:00:00";0
"2016-05-31 02:00:00";0
"2016-06-02 02:00:00";0
"2016-06-04 02:00:00";0
"2016-06-06 02:00:00";0
"2016-06-08 02:00:00";0
"2016-06-10 02:00:00";0
"2016-06-12 02:00:00";0
"2016-06-14 02:00:00";0
"2016-06-16 02:00:00";0
"2016-06-18 02:00:00";0
"2016-06-20 02:00:00";0
"2016-06-22 02:00:00";0
"2016-06-24 02:00:00";0
"2016-06-26 02:00:00";0
"2016-06-28 02:00:00";0
"2016-06-30 02:00:00";0
"2016-07-02 02:00:00";0
"2016-07-04 02:00:00";0
"2016-07-06 02:00:00";0
"2016-07-08 02:00:00";0
"2016-07-10 02:00:00";0
"2016-07-12 02:00:00";0
"2016-07-14 02:00:00";0
"2016-07-16 02:00:00";0
"2016-07-18 02:00:00";0
"2016-07-20 02:00:00";0
"2016-07-22 02:00:00";0
"2016-07-24 02:00:00";0
"2016-07-26 02:00:00";0
"2016-07-28 02:00:00";0
"2016-07-30 02:00:00";0
"2016-08-01 02:00:00";0
"2016-08-03 02:00:00";0
"2016-08-05 02:00:00";0
"2016-08-07 02:00:00";0
"2016-08-09 02:00:00";0
"2016-08-11 02:00:00";0
"2016-08-13 02:00:00";0
"2016-08-15 02:00:00";0
"2016-08-17 02:00:00";0
"2016-08-19 02:00:00";0
"2016-08-21 02:00:00";0
"2016-08-23 02:00:00";0
"2016-08-25 02:00:00";0
"2016-08-27 02:00:00";0
"2016-08-29 02:00:00";0
"2016-08-31 02:00:00";0
"2016-09-02 02:00:00";0
"2016-09-04 02:00:00";0
"2016-09-06 02:00:00";0
"2016-09-08 02:00:00";0
"2016-09-10 02:00:00";0
"2016-09-12 02:00:00";0
"2016-09-14 02:00:00";0
"2016-09-16 02:00:00";0
"2016-09-18 02:00:00";0
"2016-09-20 02:00:00";0
"2016-09-22 02:00:00";0
"2016-09-24 02:00:00";0
"2016-09-26 02:00:00";0
"2016-09-28 02:00:00";0
"2016-09-30 02:00:00";0
"2016-10-02 02:00:00";0
"2016-10-04 02:00:00";0
"2016-10-06 02:00:00";0
"2016-10-08 02:00:00";0
"2016-10-10 02:00:00";0
"2016-10-12 02:00:00";0
"2016-10-14 02:00:00";0
"2016-10-16 02:00:00";0
"2016-10-18 02:00:00";0
"2016-10-20 02:00:00";0
"2016-10-22 02:00:00";0
"2016-10-24 02:00:00";0
"2016-10-26 02:00:00";0
"2016-10-28 02:00:00";0
"2016-10-30 02:00:00";0
"2016-11-01 01:00:00";0
"2016-11-03 01:00:00";0
"2016-11-05 01:00:00";0
"2016-11-07 01:00:00";0
"2016-11-09 01:00:00";0
"2016-11-11 01:00:00";0
"2016-11-13 01:00:00";0
"2016-11-15 01:00:00";0
"2016-11-17 01:00:00";0
"2016-11-19 01:00:00";0
"2016-11-21 01:00:00";0
"2016-11-23 01:00:00";0
"2016-11-25 01:00:00";0
"2016-11-27 01:00:00";0
"2016-11-29 01:00:00";0
"2016-12-01 01:00:00";0
"2016-12-03 01:00:00";0
"2016-12-05 01:00:00";0
"2016-12-07 01:00:00";0
"2016-12-09 01:00:00";0
"2016-12-11 01:00:00";0
"2016-12-13 01:00:00";0
"2016-12-15 01:00:00";0
"2016-12-17 01:00:00";0
"2016-12-19 01:00:00";0
"2016-12-21 01:00:00";0
"2016-12-23 01:00:00";0
"2016-12-25 01:00:00";0
"2016-12-27 01:00:00";0
"2016-12-29 01:00:00";0
"2016-12-31 01:00:00";0
"2017-01-02 01:00:00";0
"2017-01-04 01:00:00";0
"2017-01-06 01:00:00";0
"2017-01-08 01:00:00";0
"2017-01-10 01:00:00";0
"2017-01-12 01:00:00";0
"2017-01-14 01:00:00";0
"2017-01-16 01:00:00";0
"2017-01-18 01:00:00";0
"2017-01-20 01:00:00";0
"2017-01-22 01:00:00";0
"2017-01-24 01:00:00";0
"2017-01-26 01:00:00";0
"2017-01-28 01:00:00";0
"2017-01-30 01:00:00";0
"2017-02-01 01:00:00";0
"2017-02-03 01:00:00";0
"2017-02-05 01:00:00";0
"2017-02-07 01:00:00";0
"2017-02-09 01:00:00";0
"2017-02-11 01:00:00";0
"2017-02-13 01:00:00";0
"2017-02-15 01:00:00";0
"2017-02-17 01:00:00";0
"2017-02-19 01:00:00";0
"2017-02-21 01:00:00";0
"2017-02-23 01:00:00";0
"2017-02-25 01:00:00";0
"2017-02-27 01:00:00";0
"2017-03-01 01:00:00";0
"2017-03-03 01:00:00";0
"2017-03-05 01:00:00";0
"2017-03-07 01:00:00";0
"2017-03-09 01:00:00";0
"2017-03-11 01:00:00";0
"2017-03-13 01:00:00";0
"2017-03-15 01:00:00";0
"2017-03-17 01:00:00";0
"2017-03-19 01:00:00";0
"2017-03-21 01:00:00";0
"2017-03-23 01:00:00";0
"2017-03-25 01:00:00";0
"2017-03-27 02:00:00";0
"2017-03-29 02:00:00";0
"2017-03-31 02:00:00";0
"2017-04-02 02:00:00";0
"2017-04-04 02:00:00";0
"2017-04-06 02:00:00";0
"2017-04-08 02:00:00";0
"2017-04-10 02:00:00";0
"2017-04-12 02:00:00";0
"2017-04-14 02:00:00";0
"2017-04-16 02:00:00";0
"2017-04-18 02:00:00";0
"2017-04-20 02:00:00";0
"2017-04-22 02:00:00";0
"2017-04-24 02:00:00";0
"2017-04-26 02:00:00";0
"2017-04-28 02:00:00";0
"2017-04-30 02:00:00";0
"2017-05-02 02:00:00";0
"2017-05-04 02:00:00";0
"2017-05-06 02:00:00";0
"2017-05-08 02:00:00";0
"2017-05-10 02:00:00";0
"2017-05-12 02:00:00";0
"2017-05-14 02:00:00";0
"2017-05-16 02:00:00";0
"2017-05-18 02:00:00";0
"2017-05-20 02:00:00";0
"2017-05-22 02:00:00";0
"2017-05-24 02:00:00";0
"2017-05-26 02:00:00";0
"2017-05-28 02:00:00";0
"2017-05-30 02:00:00";0
"2017-06-01 02:00:00";0
"2017-06-03 02:00:00";0
"2017-06-05 02:00:00";0
"2017-06-07 02:00:00";0
"2017-06-09 02:00:00";0
"2017-06-11 02:00:00";0
"2017-06-13 02:00:00";0
"2017-06-15 02:00:00";0
"2017-06-17 02:00:00";0
"2017-06-19 02:00:00";0
"2017-06-21 02:00:00";0
"2017-06-23 02:00:00";0
"2017-06-25 02:00:00";0
"2017-06-27 02:00:00";0
"2017-06-29 02:00:00";0
"2017-07-01 02:00:00";0
"2017-07-03 02:00:00";0
"2017-07-05 02:00:00";0
"2017-07-07 02:00:00";0
"2017-07-09 02:00:00";0
"2017-07-11 02:00:00";0
"2017-07-13 02:00:00";0
"2017-07-15 02:00:00";0
"2017-07-17 02:00:00";0
"2017-07-19 02:00:00";0
"2017-07-21 02:00:00";0
"2017-07-23 02:00:00";0
"2017-07-25 02:00:00";0
"2017-07-27 02:00:00";0
"2017-07-29 02:00:00";0
"2017-07-31 02:00:00";0
"2017-08-02 02:00:00";0
"2017-08-04 02:00:00";0
"2017-08-06 02:00:00";0
"2017-08-08 02:00:00";0
"2017-08-10 02:00:00";0
"2017-08-12 02:00:00";0
"2017-08-14 02:00:00";0
"2017-08-16 02:00:00";0
"2017-08-18 02:00:00";0
"2017-08-20 02:00:00";0
"2017-08-22 02:00:00";0
"2017-08-24 02:00:00";0
"2017-08-26 02:00:00";0
"2017-08-28 02:00:00";0
"2017-08-30 02:00:00";0
"2017-09-01 02:00:00";0
"2017-09-03 02:00:00";0
"2017-09-05 02:00:00";0
"2017-09-07 02:00:00";0
"2017-09-09 02:00:00";0
"2017-09-11 02:00:00";0
"2017-09-13 02:00:00";0
"2017-09-15 02:00:00";0
"2017-09-17 02:00:00";0
"2017-09-19 02:00:00";0
"2017-09-21 02:00:00";0
"2017-09-23 02:00:00";0
"2017-09-25 02:00:00";0
"2017-09-27 02:00:00";0
"2017-09-29 02:00:00";0
"2017-10-01 02:00:00";0
"2017-10-03 02:00:00";0
"2017-10-05 02:00:00";0
"2017-10-07 02:00:00";0
"2017-10-09 02:00:00";0
"2017-10-11 02:00:00";0
"2017-10-13 02:00:00";0
"2017-10-15 02:00:00";0
"2017-10-17 02:00:00";0
"2017-10-19 02:00:00";0
"2017-10-21 02:00:00";0
"2017-10-23 02:00:00";0
"2017-10-25 02:00:00";0
"2017-10-27 02:00:00";0
"2017-10-29 02:00:00";0
"2017-10-31 01:00:00";0
"2017-11-02 01:00:00";0
"2017-11-04 01:00:00";0
"2017-11-06 01:00:00";0
"2017-11-08 01:00:00";0
"2017-11-10 01:00:00";0
"2017-11-12 01:00:00";0
"2017-11-14 01:00:00";0
"2017-11-16 01:00:00";0
"2017-11-18 01:00:00";0
"2017-11-20 01:00:00";0
"2017-11-22 01:00:00";0
"2017-11-24 01:00:00";0
"2017-11-26 01:00:00";0
"2017-11-28 01:00:00";0
"2017-11-30 01:00:00";0
"2017-12-02 01:00:00";0
"2017-12-04 01:00:00";0
"2017-12-06 01:00:00";0
"2017-12-08 01:00:00";0
"2017-12-10 01:00:00";0
"2017-12-12 01:00:00";0
"2017-12-14 01:00:00";0
"2017-12-16 01:00:00";0
"2017-12-18 01:00:00";0
"2017-12-20 01:00:00";0
"2017-12-22 01:00:00";0
"2017-12-24 01:00:00";0
"2017-12-26 01:00:00";0
"2017-12-28 01:00:00";0
"2017-12-30 01:00:00";0
"2018-01-01 01:00:00";0
"2018-01-03 01:00:00";0
"2018-01-05 01:00:00";0
"2018-01-07 01:00:00";0
"2018-01-09 01:00:00";0
"2018-01-11 01:00:00";0
"2018-01-13 01:00:00";0
"2018-01-15 01:00:00";0
"2018-01-17 01:00:00";0
"2018-01-19 01:00:00";0
"2018-01-21 01:00:00";0
"2018-01-23 01:00:00";0
"2018-01-25 01:00:00";0
"2018-01-27 01:00:00";0
"2018-01-29 01:00:00";0
"2018-01-31 01:00:00";0
"2018-02-02 01:00:00";0
"2018-02-04 01:00:00";0
"2018-02-06 01:00:00";0
