DateTime,Market cap,Volume (24h),Market cap BTC,Market cap ETH,Market cap USDT,Market cap BNB,Market cap XRP,Market cap USDC,Market cap SOL,Market cap ADA,Market cap DOGE,Market cap TRX,MA200,MA200/BTC,MA200/ETH,MA200/USDT,MM,NVT-smooth
2020-09-21 02:00:00,347033217718.37,103447989188.73,202246809733.18948,41729572794.69591,15256423792.854776,3763378480.5507617,11090040691.67771,2323216140.4962664,107230433.39518552,2781853450.143385,352370794.83681816,1927519351.0421033,253425361346.33902,163423874178.6458,23694622010.394466,6478054055.292992,1.2375597552662632,2.8499345405129026
2020-09-23 02:00:00,332027368586.14,97425724479.93,194993156112.01752,38870792639.93115,15233425971.799961,3471680702.660665,10523190844.103857,2391558962.9645305,111082785.8566065,2544044519.807703,336060535.65905285,1795137673.6148705,253670343634.1011,163421433343.96222,23779983850.9255,6533908231.09864,1.1931920564030578,2.858616503646846
2020-09-25 02:00:00,337981088523.23,95200968853.5,199055276279.57755,39391837651.23443,15239249683.047003,3550134309.197735,10504578444.639427,2459115699.9076695,119249459.50515638,2573752243.496778,332076810.66549456,1881956503.2047193,254043574900.65875,163510431043.43753,23875605227.679935,6590025201.338236,1.2173857961801673,2.8532563821731602
2020-09-27 02:00:00,341673718633.88,79963648755.2,198608722445.97964,40005077720.48444,15304202316.217613,3776637306.98146,10903350424.022915,2507822295.650981,121256854.21726823,2972110248.5966268,340986571.06880194,1949109968.4105973,254395289882.76367,163571994317.7088,23971133356.934216,6646231990.96208,1.2141975970545325,2.8403305002154915
2020-09-29 02:00:00,340861714277.42,92780333922.32,198021743276.48495,39948558390.9005,15407167031.292757,3898507282.812568,10887869868.951216,2598005320.545477,116822407.74172673,3120271713.2847595,336623539.9834747,1881720791.814609,254779278236.4763,163655439734.52072,24070445148.06426,6703051450.928459,1.2099918193841446,2.8309850358037894
2020-10-01 02:00:00,344524134993.74,80421404805.97,199770522097.73517,40676407647.35154,15524723450.508612,4236756110.441068,10929193492.832962,2526172059.967652,117260281.87503777,3152775210.97515,332947724.8774136,1870241136.8683026,255176877480.69006,163741950394.98157,24173086069.502266,6760427558.513066,1.220032628265663,2.939888900570751
2020-10-03 02:00:00,335281202262.36,97363868224.1,195702861733.32724,39071202631.28822,15555997479.275427,3949496867.1160088,10572286705.163393,2542143916.6034536,107494628.55897333,2889914631.9913607,326608906.15361834,1847935254.7122467,255619186289.8961,163869452899.99118,24277263473.02954,6818163629.360836,1.194260786680992,3.011415088384673
2020-10-05 02:00:00,339534475425.58,70393369351.75,197611846878.19833,39805525512.91372,15595668496.523127,4189171354.744935,11209850277.730774,2639953272.31994,104387205.91090877,2999505616.392876,333081937.9288055,1891396860.3338175,256069009192.15775,163995599582.8097,24383548964.77355,6876034580.589047,1.2049826177098983,3.212059541286049
2020-10-07 02:00:00,333624112364.85,97920955450.48,196182653374.41953,38497365527.257355,15608285966.269308,3998491135.8635874,11086752060.28717,2666284360.7224736,90675471.73162766,2888894790.0238695,328079700.2668406,1830424285.297371,256412909520.55466,164048396479.70392,24480006890.98021,6934014751.027332,1.195882785716173,3.288475154731313
2020-10-09 02:00:00,343540317957.84,91180890837.06,202314379106.51,39655123436.61822,15626492111.104368,4007084706.2458863,11354815500.546618,2769683996.931387,100609482.17348497,2995790072.6273737,331348645.7165002,1841635768.1910982,256790088408.32574,164111621913.30527,24583684285.920303,6991954932.262054,1.232785202826074,3.4499839386758286
2020-10-11 02:00:00,357912892945.41,78216024243.13,209117136770.90912,41898254385.42716,15723593529.002787,4102925181.7890577,11478550229.21053,2810563722.502172,101957019.38286027,3263590254.5473685,337717038.3200943,1891863596.3796818,257269432533.13028,164229271051.27747,24701621917.18684,7050223026.707728,1.2733243923710547,3.6119494484089953
2020-10-13 02:00:00,365679314190.56,88132535313.19,213776182424.1791,43719234798.0225,15742082417.027452,4428059387.295635,11575991812.478321,2841912324.7935996,109684420.53498314,3420585102.633982,337635872.75805485,1940522322.8483644,257759372691.1614,164362599175.93167,24822602175.915283,7108496046.020489,1.3006376359098322,3.733857412659
2020-10-15 02:00:00,360732167029.59,75012768221.45,211586503583.7091,42843728973.065865,15760373793.890944,4456681115.092353,11281184738.157444,2749701829.9584947,100574082.6982755,3335163627.515049,335752021.77237123,1920333628.669541,258259567837.95215,164513713521.6785,24940051649.72203,7166849676.245281,1.286132925057507,3.885116887639735
2020-10-17 02:00:00,355188138511.74,80860778559.37,209469478868.12335,41367220153.10514,15785621485.551918,4341296033.303965,10882857488.049074,2704655564.501033,93192736.81506401,3242585386.909978,329786962.72717744,1844413681.9293404,258707573962.5666,164626561883.0506,25049314827.471237,7225291079.81216,1.2723917481610822,3.993712503350048
2020-10-19 02:00:00,361126871930.7,58303186795.66,212945049781.73172,42794912025.2927,15829212659.802305,4424569729.976981,10964003648.561342,2728230099.2378798,96337647.47241105,3342090813.878668,328842492.2362609,1859753202.4565783,259181756657.64072,164762363423.01117,25161847082.769115,7283879327.501132,1.2924374557253482,4.196518479061826
2020-10-21 02:00:00,364646583208.62,86354549691.16,220649924837.36163,41742485190.54448,15872900303.74358,4161050290.80273,11017293605.130713,2736369459.785583,82649871.51972216,3189682229.0429688,330074052.18853354,1863411532.0573924,259673781884.78735,164943221794.3136,25264205803.305138,7342671581.879223,1.3377325993578266,4.254708675609979
2020-10-23 02:00:00,394720890092.92,102075373669.46,240282546713.5915,46842063211.6707,15914151802.635077,4425757642.377444,11645924290.051691,2789281374.3083663,86689292.4165244,3444815875.684622,335769172.7273729,1939024263.389156,260288284630.08304,165228716160.27625,25384820921.054043,7401577053.982661,1.454242048824679,4.277335085935312
2020-10-25 02:00:00,398069341441.43,73991781846.92,242755970099.77625,46660158880.86186,16250799905.20061,4423338193.108857,11586495474.472702,2785116198.3558273,85177252.60027657,3357583664.4722,335603062.58331245,1939026732.5480552,260927972188.4021,165529195834.38208,25500446557.6785,7462301552.964483,1.4665447317382145,4.356410076335442
2020-10-27 01:00:00,393177378815.86,103775249657.4,241984023685.9301,44483527921.65613,16342714055.522108,4476538666.116551,11230373523.200842,2779675362.501014,76087260.33381392,3205284074.955159,338305999.2157685,1916095753.500914,261566658985.33752,165835225982.51984,25608707774.19862,7523420554.474185,1.459183489227053,4.364615936243753
2020-10-29 01:00:00,394477096476.48,103912058771.92,245647612295.03586,43963531788.89784,16446992032.819592,4380800325.440495,11104101054.9084,2840254253.5973053,69017056.10318646,3073862021.819367,327898298.0265053,1923810993.8839035,262423190939.43823,166290869428.1775,25738029626.320156,7585059805.1512575,1.4772164770064735,4.329778332117295
2020-10-31 01:00:00,395999585957.65,91855661090.6,251070795413.24026,43293976541.93609,16547302826.08255,4104302083.882265,10808287747.01912,2878864937.8859687,65895364.58413479,2896699918.1623683,328000350.50231856,1831865028.6653457,263331778537.49332,166817690050.63263,25864620537.788525,7647206913.390033,1.505060976069355,4.391743863884831
2020-11-02 01:00:00,401824507173.2,65619735261.08,255305349076.2191,45039871161.49042,16661986501.625875,4123846774.67436,10894672498.353416,2928661401.2191215,73543025.65543768,3068570981.9864078,327993531.0501323,1847601858.2566586,264247531969.25128,167352903729.97177,25995461620.335625,7709882142.606061,1.5255507576262963,4.484611305682464
2020-11-04 01:00:00,401023565313.12,87673913518.24,258535619592.0744,43915550935.00424,16707125347.215105,3866156330.605275,10858002887.11806,2915210199.309594,64712126.31890096,2911620309.431228,320603226.29040706,1749056620.1110568,265146775564.9457,167900420517.17563,26117356101.12978,7772801321.550733,1.539815199960307,4.567965551367865
2020-11-06 01:00:00,437549654410.55,134072613937.85,288385738897.3668,47017667288.13054,16865911766.03767,4006056669.6920986,11135615211.920395,2871611419.5662503,64415291.45107094,3020954297.667257,332653538.6620409,1789243955.3259578,266217051530.23553,168586326693.26956,26254949661.780205,7836513958.69619,1.7106116762485934,4.531954733145039
2020-11-08 01:00:00,428851811023.74,143472608351.47,274067713460.94452,49186747591.38931,17153053541.521812,3976253786.5099144,11260849262.629055,2885134899.7531404,92667467.6598883,3133218586.550357,338444098.237111,1775183838.3041122,267266125770.34723,169220087610.41452,26405516346.076263,7901572209.836544,1.619593260653041,4.41860697512337
2020-11-10 01:00:00,441394336668.18,119721463533.4,283753502180.80743,50193354580.62219,17271702741.353073,4029926168.0535574,11335025549.72088,2841374983.688493,93080121.74390873,3280345303.0216827,338939333.6657883,1776636101.3253236,268401189658.97836,169921492877.0842,26563128849.476723,7967153571.612916,1.669909423324486,4.385581696102561
2020-11-12 01:00:00,451901023061.24,112069013048.19,290381629504.7471,52317480848.28049,17476233452.379215,4030878239.193301,11591099406.556114,2833065595.255972,91623186.13230838,3284457617.91586,351200910.19372874,1793528709.1840227,269547520143.9834,170633753482.52405,26726311136.327587,8033851063.380374,1.7017830504120472,4.3301104348076125
2020-11-14 01:00:00,467536036680.91,116123549333.61,302502204692.9247,53890110351.05674,17703113355.92187,4066634427.508191,12063842496.048796,2801583112.3677244,93355200.80779447,3315248902.2172604,358389761.0644237,1821672080.217049,270732491140.06378,171374274672.0474,26891996232.120758,8101760107.393921,1.7651552735777407,4.303939448996182
2020-11-16 01:00:00,455640762342.77,92010423015.05,295393474293.0917,50682338162.773544,17877775624.939865,3980272471.7742987,12180298527.248411,2813433524.661796,92823830.70940731,3108699586.941668,352118150.536065,1815021949.9596496,271891475584.63852,172101898590.75003,27047812513.067028,8170517380.937392,1.7163870748196859,4.215232916943501
2020-11-18 01:00:00,498409255225.89,144227979733.67,326757838496.8166,54601314949.629326,17963738736.764305,4128060674.73045,13774741808.069048,2778409921.958143,101222302.32551709,3411385725.3500943,374899275.02601814,1902855788.857169,273246232162.60562,172982373242.5139,27219333752.905304,8239725774.452201,1.8889660973648228,4.1604498068533085
2020-11-20 01:00:00,499329478518.06,136687860550.36,330520398692.25946,53589290465.00091,18128409170.688217,4060328201.7554307,13763462310.422997,2787138654.000507,95664906.82538772,3294071634.092083,370257202.5294807,1848559583.9227383,274652501952.1727,173911279061.08575,27392174018.352272,8309706705.744402,1.9005115739282514,4.145171856240123
2020-11-22 01:00:00,541419963033.64,199112219933.01,345776975059.85956,62576823369.074844,18353112849.454144,4411064764.02958,21396766980.02939,2838167042.580479,110000496.00812197,4161443854.661129,446683993.82773626,2181110753.4193583,276274307329.18506,174922518210.9259,27611098988.191647,8380877515.406436,1.976743638248525,3.9551187878381597
2020-11-24 01:00:00,554170017481.06,223550795321.44,339852065239.96765,68918508259.18855,18501181360.424168,4462256627.149192,27656470469.105846,2863295152.637153,104952793.89291228,4806174316.432501,467554273.27060276,2276477161.9092255,277931496675.9138,175880909806.7504,27860723086.932114,8452766772.957624,1.9322851218667279,3.8615620090427796
2020-11-26 01:00:00,559593841229.0,226170486858.95,346017977780.9596,64139106765.42981,18658294565.40684,4456877634.68528,28176107164.82722,2871229871.982888,103742100.15999287,4745009751.853664,465874094.954282,2329356452.5633035,279632510829.04706,176884225176.53204,28088090870.5549,8525389291.62569,1.9561833591188278,3.7671301091623546
