DateTime,Market cap,Volume (24h),Market cap BTC,Market cap ETH,Market cap USDT,Market cap BNB,Market cap XRP,Market cap USDC,Market cap SOL,Market cap ADA,Market cap DOGE,Market cap TRX,MA200,MA200/BTC,MA200/ETH,MA200/USDT,MM,NVT-smooth
2017-05-13,54234949632.0,1313889984.0,29768106339.677124,8253657069.680725,60769936.58028422,0.0,7621716486.42604,0.0,0.0,0.0,131920301.3945393,0.0,16329615953.92,12608039423.581913,1586922825.0517354,15519801.07674374,2.361221296624316,40.60062485039529
2017-05-14,54685401088.0,1098070016.0,29405073820.05249,8322378946.918215,60697425.2712863,0.0,8242636615.665131,0.0,0.0,0.0,130990475.8510294,0.0,16446248056.32,12665341089.580208,1605816780.1759448,15667915.662421957,2.3216961637333307,39.91484288447947
2017-05-15,55222700032.0,1289680000.0,28925722689.469727,8394422329.70548,60631378.89058563,0.0,9289246036.497602,0.0,0.0,0.0,126887387.44684799,0.0,16565807303.68,12720196291.71181,1625217758.4882808,15815700.016845582,2.2742045161869466,39.25518055548486
2017-05-16,55759998976.0,1481289984.0,28446371558.886963,8466465712.492744,60565332.50988496,0.0,10335855457.330074,0.0,0.0,0.0,122784299.04266658,0.0,16685366551.04,12775051493.84341,1644618736.800617,15963484.371269207,2.2267128686405626,38.59551822649026
2017-05-17,58905749504.0,1887404928.0,29078461532.348755,8352290700.106922,60268695.00428636,0.0,12732015474.254631,0.0,0.0,0.0,133491293.61707835,0.0,16820790451.2,12832914203.162987,1663744040.9778986,16109785.537083318,2.265752124181334,37.7375788287673
2017-05-18,62051500032.0,2293519872.0,29710551505.810547,8238115687.721099,59972057.49868777,0.0,15128175491.179188,0.0,0.0,0.0,144198288.1914901,0.0,16956214351.36,12890776912.482565,1682869345.1551805,16256086.70289743,2.304791379722105,36.87963943104434
2017-05-19,65038350336.0,2480709888.0,31066430963.909912,10047359413.701832,61146759.26041095,0.0,13895590467.318924,0.0,0.0,0.0,154773287.45330596,0.0,17106382252.800001,12955456796.355503,1710852930.253407,16408261.377952764,2.3974790257082,35.755707225845846
2017-05-20,68025200640.0,2667899904.0,32422310422.00928,11856603139.682566,62321461.02213414,0.0,12663005443.45866,0.0,0.0,0.0,165348286.7151218,0.0,17256550154.24,13020136680.228443,1738836515.3516333,16560436.053008098,2.490166671694295,34.63177502064735
2017-05-21,70994151424.0,2672049920.0,32907989365.92517,13189357480.993496,62499351.372151904,0.0,12851265715.76307,0.0,0.0,0.0,252094995.03172946,0.0,17421244535.04,13086997925.124292,1773435626.1366634,16713500.179813523,2.514432044777788,33.79847741576859
2017-05-22,73963102208.0,2676199936.0,33393668309.841064,14522111822.304424,62677241.72216967,0.0,13039525988.06748,0.0,0.0,0.0,338841703.3483371,0.0,17585938915.84,13153859170.020142,1808034736.9216936,16866564.306618948,2.5386974178612807,32.96517981088982
