DateTime,Market cap
2014-04-12,5890789888.0
2014-04-13,5838029824.0
2014-04-14,5785269760.0
2014-04-15,6563079936.0
2014-04-16,7340890112.0
2014-04-17,7154810112.0
2014-04-18,6968730112.0
2014-04-19,7035245056.0
2014-04-20,7101760000.0
2014-04-21,7058500096.0
2014-04-22,7015240192.0
2014-04-23,6975015168.0
2014-04-24,6934790144.0
2014-04-25,6694814976.0
2014-04-26,6454839808.0
2014-04-27,6244229888.0
2014-04-28,6033619968.0
2014-04-29,6152154880.0
2014-04-30,6270689792.0
2014-05-01,6351124992.0
2014-05-02,6431560192.0
2014-05-03,6284870144.0
2014-05-04,6138180096.0
2014-05-05,6105289984.0
2014-05-06,6072399872.0
2014-05-07,6135409920.0
2014-05-08,6198419968.0
2014-05-09,6282184960.0
2014-05-10,6365949952.0
2014-05-11,6280744960.0
2014-05-12,6195539968.0
2014-05-13,6208025088.0
2014-05-14,6220510208.0
2014-05-15,6273460224.0
2014-05-16,6326410240.0
2014-05-17,6335425024.0
2014-05-18,6344439808.0
2014-05-19,6328579840.0
2014-05-20,6312719872.0
2014-05-21,6618445056.0
2014-05-22,6924170240.0
2014-05-23,7126980096.0
2014-05-24,7329789952.0
2014-05-25,7679725056.0
2014-05-26,8029660160.0
2014-05-27,8020215040.0
2014-05-28,8010769920.0
2014-05-29,7981039872.0
2014-05-30,7951309824.0
2014-05-31,8316619776.0
2014-06-01,8681929728.0
2014-06-02,8933044736.0
2014-06-03,9184159744.0
2014-06-04,9050444800.0
2014-06-05,8916729856.0
2014-06-06,8996335104.0
2014-06-07,9075940352.0
2014-06-08,9104084992.0
2014-06-09,9132229632.0
2014-06-10,9127199744.0
2014-06-11,9122169856.0
2014-06-12,8666785024.0
2014-06-13,8211400192.0
2014-06-14,8140790016.0
2014-06-15,8070179840.0
2014-06-16,8181335040.0
2014-06-17,8292490240.0
2014-06-18,8409675008.0
2014-06-19,8526859776.0
2014-06-20,8430519808.0
2014-06-21,8334179840.0
2014-06-22,8392124928.0
2014-06-23,8450070016.0
2014-06-24,8307994880.0
2014-06-25,8165919744.0
2014-06-26,8154234880.0
2014-06-27,8142550016.0
2014-06-28,8238384896.0
2014-06-29,8334219776.0
2014-06-30,8654070016.0
2014-07-01,8973920256.0
2014-07-02,8992424960.0
2014-07-03,9010929664.0
2014-07-04,8867160064.0
2014-07-05,8723390464.0
2014-07-06,8753570304.0
2014-07-07,8783750144.0
2014-07-08,8725790208.0
2014-07-09,8667830272.0
2014-07-10,8613045248.0
2014-07-11,8558260224.0
2014-07-12,8692810240.0
2014-07-13,8827360256.0
2014-07-14,8734325248.0
2014-07-15,8641290240.0
2014-07-16,8615800320.0
2014-07-17,8590310400.0
2014-07-18,8696320000.0
2014-07-19,8802329600.0
2014-07-20,8762414592.0
2014-07-21,8722499584.0
2014-07-22,8713924608.0
2014-07-23,8705349632.0
2014-07-24,8559704832.0
2014-07-25,8414060032.0
2014-07-26,8373345024.0
2014-07-27,8332630016.0
2014-07-28,8263300096.0
2014-07-29,8193970176.0
2014-07-30,8069315072.0
2014-07-31,7944659968.0
2014-08-01,8145420032.0
2014-08-02,8346180096.0
2014-08-03,8286705152.0
2014-08-04,8227230208.0
2014-08-05,8216050176.0
2014-08-06,8204870144.0
2014-08-07,8224430080.0
2014-08-08,8243990016.0
2014-08-09,8240835072.0
2014-08-10,8237680128.0
2014-08-11,8134419968.0
2014-08-12,8031159808.0
2014-08-13,7809789952.0
2014-08-14,7588420096.0
2014-08-15,7266520064.0
2014-08-16,6944620032.0
2014-08-17,6889684992.0
2014-08-18,6834749952.0
2014-08-19,6804804864.0
2014-08-20,6774859776.0
2014-08-21,7024160000.0
2014-08-22,7273460224.0
2014-08-23,7132675072.0
2014-08-24,6991889920.0
2014-08-25,7051609856.0
2014-08-26,7111329792.0
2014-08-27,7220099840.0
2014-08-28,7328869888.0
2014-08-29,7299369984.0
2014-08-30,7269870080.0
2014-08-31,7058010112.0
2014-09-01,6846150144.0
2014-09-02,6834470144.0
2014-09-03,6822790144.0
2014-09-04,6927859968.0
2014-09-05,7032929792.0
2014-09-06,7011084800.0
2014-09-07,6989239808.0
2014-09-08,6925619968.0
2014-09-09,6862000128.0
2014-09-10,6906370048.0
2014-09-11,6950739968.0
2014-09-12,6944229888.0
2014-09-13,6937719808.0
2014-09-14,6949989888.0
2014-09-15,6962259968.0
2014-09-16,6879024896.0
2014-09-17,6795789824.0
2014-09-18,6516654848.0
2014-09-19,6237519872.0
2014-09-20,6115069952.0
2014-09-21,5992620032.0
2014-09-22,5952584960.0
2014-09-23,5912549888.0
2014-09-24,6066189824.0
2014-09-25,6219829760.0
2014-09-26,6090934784.0
2014-09-27,5962039808.0
2014-09-28,5780764928.0
2014-09-29,5599490048.0
2014-09-30,5667970048.0
2014-10-01,5736450048.0
2014-10-02,5651144960.0
2014-10-03,5565839872.0
2014-10-04,5242024960.0
2014-10-05,4918210048.0
2014-10-06,4930500096.0
2014-10-07,4942790144.0
2014-10-08,5097920000.0
2014-10-09,5253049856.0
2014-10-10,5319144960.0
2014-10-11,5385240064.0
2014-10-12,5491055104.0
2014-10-13,5596870144.0
2014-10-14,5760120064.0
2014-10-15,5923369984.0
2014-10-16,5793475072.0
2014-10-17,5663580160.0
2014-10-18,5728320000.0
2014-10-19,5793059840.0
2014-10-20,5727174912.0
2014-10-21,5661289984.0
2014-10-22,5667500032.0
2014-10-23,5673710080.0
2014-10-24,5500529920.0
2014-10-25,5327349760.0
2014-10-26,5292629760.0
2014-10-27,5257909760.0
2014-10-28,5280489984.0
2014-10-29,5303070208.0
2014-10-30,5212360192.0
2014-10-31,5121650176.0
2014-11-01,4980800000.0
2014-11-02,4839949824.0
2014-11-03,4854434816.0
2014-11-04,4868919808.0
2014-11-05,4961899776.0
2014-11-06,5054879744.0
2014-11-07,5070759936.0
2014-11-08,5086640128.0
2014-11-09,5236260096.0
2014-11-10,5385880064.0
2014-11-11,5424805120.0
2014-11-12,5463730176.0
2014-11-13,5824884992.0
2014-11-14,6186039808.0
2014-11-15,5875714816.0
2014-11-16,5565389824.0
2014-11-17,5661694976.0
2014-11-18,5758000128.0
2014-11-19,5712570112.0
2014-11-20,5667140096.0
2014-11-21,5480615168.0
